time_s,load_N,stress_MPa
4.555000,451.154231,135.346269
4.560000,447.317051,134.195115
4.565000,452.828893,135.848668
4.570000,437.923286,131.376986
4.575000,433.300358,129.990108
4.580000,424.471566,127.341470
4.585000,392.285087,117.685526
4.590000,378.028630,113.408589
4.595000,365.329158,109.598747
4.600000,342.437124,102.731137
4.605000,325.123414,97.537024
4.610000,326.923724,98.077117
4.615000,291.337296,87.401189
4.620000,254.570889,76.371267
4.625000,225.953891,67.786167
4.630000,208.989290,62.696787
4.635000,164.060397,49.218119
4.640000,152.487896,45.746369
4.645000,129.416569,38.824971
4.650000,100.022339,30.006702
4.655000,80.340788,24.102236
4.660000,72.565992,21.769798
4.665000,36.956817,11.087045
4.670000,26.185134,7.855540
4.675000,32.271381,9.681414
4.680000,24.552977,7.365893
4.685000,17.829009,5.348703
4.690000,30.541084,9.162325
4.695000,41.325274,12.397582
4.700000,34.013947,10.204184
4.705000,35.605781,10.681734
4.710000,49.903992,14.971198
4.715000,56.159247,16.847774
4.720000,62.728238,18.818471
4.725000,86.794152,26.038246
4.730000,104.413982,31.324195
4.735000,121.880691,36.564207
4.740000,145.652934,43.695880
4.745000,182.167805,54.650341
4.750000,207.403522,62.221057
4.755000,238.301987,71.490596
4.760000,276.096956,82.829087
4.765000,307.082670,92.124801
4.770000,338.044801,101.413440
4.775000,349.909503,104.972851
4.780000,367.615444,110.284633
4.785000,371.611697,111.483509
4.790000,395.468713,118.640614
4.795000,401.959412,120.587823
4.800000,401.124472,120.337342
4.805000,392.098914,117.629674
4.810000,402.049135,120.614741
4.815000,392.460741,117.738222
4.820000,380.537131,114.161139
4.825000,388.289496,116.486849
4.830000,389.363792,116.809137
4.835000,376.098569,112.829571
4.840000,353.315397,105.994619
4.845000,337.366579,101.209974
4.850000,299.420589,89.826177
4.855000,278.556117,83.566835
4.860000,241.243286,72.372986
4.865000,224.555551,67.366665
4.870000,188.740451,56.622135
4.875000,173.541020,52.062306
4.880000,145.294290,43.588287
4.885000,120.501369,36.150411
4.890000,80.537235,24.161171
4.895000,45.994702,13.798410
4.900000,30.575096,9.172529
4.905000,11.094174,3.328252
4.910000,8.262001,2.478600
4.915000,-1.448237,-0.434471
4.920000,6.255813,1.876744
4.925000,-3.751653,-1.125496
4.930000,-15.839120,-4.751736
4.935000,-23.704547,-7.111364
4.940000,-15.226712,-4.568014
4.945000,-24.317467,-7.295240
4.950000,-21.290536,-6.387161
4.955000,-13.711426,-4.113428
4.960000,-6.665293,-1.999588
4.965000,-8.700909,-2.610273
4.970000,18.318995,5.495698
4.975000,35.288731,10.586619
4.980000,60.351294,18.105388
4.985000,74.680830,22.404249
4.990000,107.510805,32.253242
4.995000,125.959976,37.787993
5.000000,149.733492,44.920047
5.005000,186.136749,55.841025
5.010000,219.249324,65.774797
5.015000,253.350602,76.005181
5.020000,279.486440,83.845932
5.025000,297.630056,89.289017
5.030000,296.628367,88.988510
5.035000,313.213243,93.963973
5.040000,313.121984,93.936595
5.045000,316.817045,95.045113
5.050000,327.945057,98.383517
5.055000,321.655452,96.496636
5.060000,318.386737,95.516021
5.065000,299.029255,89.708777
5.070000,297.338400,89.201520
5.075000,286.453006,85.935902
5.080000,284.832667,85.449800
5.085000,271.664551,81.499365
5.090000,275.712344,82.713703
5.095000,242.974689,72.892407
5.100000,214.330048,64.299015
5.105000,189.208614,56.762584
5.110000,150.795570,45.238671
5.115000,115.886826,34.766048
5.120000,114.295266,34.288580
5.125000,93.663789,28.099137
5.130000,81.238447,24.371534
5.135000,60.831980,18.249594
5.140000,45.979610,13.793883
5.145000,6.878436,2.063531
5.150000,-7.441232,-2.232370
5.155000,-28.539187,-8.561756
5.160000,-21.790908,-6.537272
5.165000,-38.467482,-11.540245
5.170000,-48.089631,-14.426889
5.175000,-65.715671,-19.714701
5.180000,-72.913577,-21.874073
5.185000,-93.144679,-27.943404
5.190000,-89.107339,-26.732202
5.195000,-88.361296,-26.508389
5.200000,-61.454861,-18.436458
5.205000,-73.788592,-22.136578
5.210000,-63.138541,-18.941562
5.215000,-49.021255,-14.706377
5.220000,-35.321159,-10.596348
5.225000,-37.265969,-11.179791
5.230000,-3.351931,-1.005579
5.235000,9.683172,2.904951
5.240000,26.450364,7.935109
5.245000,72.436068,21.730820
5.250000,111.990242,33.597073
5.255000,129.306591,38.791977
5.260000,157.030281,47.109084
5.265000,175.732437,52.719731
5.270000,185.979677,55.793903
5.275000,190.468819,57.140646
5.280000,212.191667,63.657500
5.285000,242.475243,72.742573
5.290000,266.424302,79.927290
5.295000,266.534900,79.960470
5.300000,272.452828,81.735848
5.305000,270.870825,81.261248
5.310000,260.402558,78.120767
5.315000,234.700739,70.410222
5.320000,239.607517,71.882255
5.325000,236.334876,70.900463
5.330000,242.415063,72.724519
5.335000,249.937742,74.981323
5.340000,261.493278,78.447983
5.345000,228.189062,68.456719
5.350000,219.934031,65.980209
5.355000,203.249858,60.974957
5.360000,158.722830,47.616849
5.365000,116.948494,35.084548
5.370000,99.738414,29.921524
5.375000,54.042941,16.212882
5.380000,30.622793,9.186838
5.385000,-8.170123,-2.451037
5.390000,-34.127592,-10.238278
5.395000,-58.967706,-17.690312
5.400000,-70.007411,-21.002223
5.405000,-100.617452,-30.185236
5.410000,-97.209594,-29.162878
5.415000,-105.632940,-31.689882
5.420000,-107.279612,-32.183884
5.425000,-132.614692,-39.784408
5.430000,-140.974368,-42.292310
5.435000,-152.786023,-45.835807
5.440000,-150.784722,-45.235417
5.445000,-155.725680,-46.717704
5.450000,-140.411068,-42.123320
5.455000,-137.035368,-41.110610
5.460000,-113.614029,-34.084209
5.465000,-97.846479,-29.353944
5.470000,-88.580855,-26.574256
5.475000,-46.326007,-13.897802
5.480000,-2.221641,-0.666492
5.485000,1.769207,0.530762
5.490000,24.591911,7.377573
5.495000,74.099549,22.229865
5.500000,88.449186,26.534756
5.505000,96.150445,28.845133
5.510000,130.205255,39.061576
5.515000,146.705248,44.011574
5.520000,147.024771,44.107431
5.525000,156.928686,47.078606
5.530000,179.855376,53.956613
5.535000,194.920326,58.476098
5.540000,209.885120,62.965536
5.545000,213.478363,64.043509
5.550000,226.153081,67.845924
5.555000,218.715871,65.614761
5.560000,223.041104,66.912331
5.565000,234.352225,70.305667
5.570000,243.205723,72.961717
5.575000,240.860179,72.258054
5.580000,241.091488,72.327447
5.585000,230.396039,69.118812
5.590000,205.774433,61.732330
5.595000,182.695395,54.808618
5.600000,164.891798,49.467539
5.605000,131.686121,39.505836
5.610000,118.745643,35.623693
5.615000,95.692660,28.707798
5.620000,67.046645,20.113993
5.625000,31.556171,9.466851
5.630000,9.319645,2.795894
5.635000,-25.213803,-7.564141
5.640000,-55.524171,-16.657251
5.645000,-63.521449,-19.056435
5.650000,-87.455821,-26.236746
5.655000,-119.950527,-35.985158
5.660000,-144.641415,-43.392425
5.665000,-170.087703,-51.026311
5.670000,-191.991327,-57.597398
5.675000,-186.848485,-56.054545
5.680000,-170.059831,-51.017949
5.685000,-178.377690,-53.513307
5.690000,-168.714554,-50.614366
5.695000,-151.315358,-45.394607
5.700000,-151.280803,-45.384241
5.705000,-147.460134,-44.238040
5.710000,-116.476839,-34.943052
5.715000,-76.249306,-22.874792
5.720000,-63.157539,-18.947262
5.725000,-45.472500,-13.641750
5.730000,-21.685754,-6.505726
5.735000,-2.685459,-0.805638
5.740000,-3.525234,-1.057570
5.745000,2.111059,0.633318
5.750000,26.299792,7.889938
5.755000,40.779587,12.233876
5.760000,59.861466,17.958440
5.765000,89.268415,26.780525
5.770000,139.052309,41.715693
5.775000,152.901230,45.870369
5.780000,178.738171,53.621451
5.785000,195.000473,58.500142
5.790000,212.395322,63.718597
5.795000,214.053680,64.216104
5.800000,226.107772,67.832332
5.805000,226.691720,68.007516
5.810000,217.973303,65.391991
5.815000,207.020781,62.106234
5.820000,199.756869,59.927061
5.825000,197.776673,59.333002
5.830000,186.965689,56.089707
5.835000,185.007633,55.502290
5.840000,177.914998,53.374499
5.845000,160.479216,48.143765
5.850000,136.044712,40.813413
5.855000,120.999199,36.299760
5.860000,86.759538,26.027861
5.865000,53.471881,16.041564
5.870000,37.785632,11.335689
5.875000,0.044435,0.013331
5.880000,-25.627065,-7.688119
5.885000,-33.892667,-10.167800
5.890000,-51.448034,-15.434410
5.895000,-93.454972,-28.036492
5.900000,-97.508332,-29.252499
5.905000,-114.050971,-34.215291
5.910000,-133.497128,-40.049138
5.915000,-160.118823,-48.035647
5.920000,-166.753941,-50.026182
5.925000,-182.162912,-54.648874
5.930000,-192.551528,-57.765459
5.935000,-193.016510,-57.904953
5.940000,-172.648341,-51.794502
5.945000,-160.915913,-48.274774
5.950000,-151.558659,-45.467598
5.955000,-130.286946,-39.086084
5.960000,-110.350806,-33.105242
5.965000,-91.347948,-27.404384
5.970000,-69.927815,-20.978344
5.975000,-47.476311,-14.242893
5.980000,-34.751504,-10.425451
5.985000,-14.501269,-4.350381
5.990000,-10.315584,-3.094675
5.995000,5.247284,1.574185
6.000000,27.579335,8.273800
6.005000,51.443278,15.432983
6.010000,55.946746,16.784024
6.015000,84.016252,25.204876
6.020000,105.287466,31.586240
6.025000,138.240658,41.472197
6.030000,168.868304,50.660491
6.035000,199.765721,59.929716
6.040000,220.563288,66.168986
6.045000,226.616076,67.984823
6.050000,232.417461,69.725238
6.055000,229.216819,68.765046
6.060000,238.318193,71.495458
6.065000,254.319486,76.295846
6.070000,258.041174,77.412352
6.075000,237.090105,71.127032
6.080000,223.440371,67.032111
6.085000,195.340156,58.602047
6.090000,157.508195,47.252459
6.095000,151.546917,45.464075
6.100000,146.526831,43.958049
6.105000,120.595436,36.178631
6.110000,115.322653,34.596796
6.115000,111.663643,33.499093
6.120000,74.248389,22.274517
6.125000,42.546918,12.764075
6.130000,27.538112,8.261434
6.135000,0.519079,0.155724
6.140000,-27.717607,-8.315282
6.145000,-37.484288,-11.245286
6.150000,-42.951567,-12.885470
6.155000,-49.481586,-14.844476
6.160000,-57.407435,-17.222230
6.165000,-71.341470,-21.402441
6.170000,-104.480079,-31.344024
6.175000,-123.798724,-37.139617
6.180000,-136.333427,-40.900028
6.185000,-152.749929,-45.824979
6.190000,-150.050769,-45.015231
6.195000,-136.828816,-41.048645
6.200000,-136.224140,-40.867242
6.205000,-117.210214,-35.163064
6.210000,-95.984190,-28.795257
6.215000,-86.016072,-25.804822
6.220000,-57.778205,-17.333462
6.225000,-21.762378,-6.528714
6.230000,-8.617078,-2.585124
6.235000,-10.107674,-3.032302
6.240000,7.401166,2.220350
6.245000,21.794521,6.538356
6.250000,31.283226,9.384968
6.255000,56.014481,16.804344
6.260000,110.695661,33.208698
6.265000,136.926401,41.077920
6.270000,155.051853,46.515556
6.275000,201.188958,60.356687
6.280000,216.180486,64.854146
6.285000,214.819553,64.445866
6.290000,236.217353,70.865206
6.295000,261.662449,78.498735
6.300000,249.911682,74.973505
6.305000,266.967773,80.090332
6.310000,276.962363,83.088709
6.315000,268.565507,80.569652
6.320000,264.335606,79.300682
6.325000,270.797221,81.239166
6.330000,251.064496,75.319349
6.335000,246.422159,73.926648
6.340000,239.215062,71.764519
6.345000,244.114900,73.234470
6.350000,213.860296,64.158089
6.355000,209.736553,62.920966
6.360000,184.891250,55.467375
6.365000,161.688274,48.506482
6.370000,121.150655,36.345196
6.375000,109.865924,32.959777
6.380000,84.829113,25.448734
6.385000,64.178334,19.253500
6.390000,37.480290,11.244087
6.395000,5.663251,1.698975
6.400000,-17.629267,-5.288780
6.405000,-41.476931,-12.443079
6.410000,-49.116286,-14.734886
6.415000,-54.724970,-16.417491
6.420000,-53.033775,-15.910132
6.425000,-53.209439,-15.962832
6.430000,-61.766406,-18.529922
6.435000,-86.960604,-26.088181
6.440000,-98.715183,-29.614555
6.445000,-114.519557,-34.355867
6.450000,-106.639032,-31.991709
6.455000,-104.450755,-31.335226
6.460000,-69.567529,-20.870259
6.465000,-39.636275,-11.890882
6.470000,3.833730,1.150119
6.475000,19.534191,5.860257
6.480000,47.760644,14.328193
6.485000,60.094996,18.028499
6.490000,81.044499,24.313350
6.495000,94.466331,28.339899
6.500000,108.336235,32.500870
6.505000,135.038068,40.511420
6.510000,175.264652,52.579395
6.515000,185.936687,55.781006
6.520000,210.414886,63.124466
6.525000,229.700995,68.910298
6.530000,251.902967,75.570890
6.535000,264.035475,79.210643
6.540000,293.052250,87.915675
6.545000,310.368199,93.110460
6.550000,315.253556,94.576067
6.555000,329.964201,98.989260
6.560000,322.675326,96.802598
6.565000,329.224710,98.767413
6.570000,322.463772,96.739131
6.575000,309.365042,92.809513
6.580000,286.329756,85.898927
6.585000,281.935797,84.580739
6.590000,275.743805,82.723141
6.595000,260.509074,78.152722
6.600000,265.024138,79.507242
6.605000,239.687570,71.906271
6.610000,227.770795,68.331238
6.615000,207.033748,62.110124
6.620000,181.418987,54.425696
6.625000,153.659769,46.097931
6.630000,128.070086,38.421026
6.635000,100.144775,30.043432
6.640000,84.548721,25.364616
6.645000,68.460997,20.538299
6.650000,60.252597,18.075779
6.655000,59.319888,17.795966
6.660000,28.310765,8.493230
6.665000,3.753909,1.126173
6.670000,-22.828452,-6.848536
6.675000,-42.738391,-12.821517
6.680000,-49.959689,-14.987907
6.685000,-37.033715,-11.110114
6.690000,-43.269113,-12.980734
6.695000,-26.020314,-7.806094
6.700000,-23.051693,-6.915508
6.705000,-25.223195,-7.566959
6.710000,-18.567181,-5.570154
6.715000,-11.686937,-3.506081
6.720000,-6.924889,-2.077467
6.725000,9.516526,2.854958
6.730000,38.240327,11.472098
6.735000,46.775947,14.032784
6.740000,66.685592,20.005678
6.745000,89.857547,26.957264
6.750000,127.627708,38.288312
6.755000,160.995455,48.298637
6.760000,217.658977,65.297693
6.765000,241.457988,72.437396
6.770000,272.938734,81.881620
6.775000,301.096404,90.328921
6.780000,316.557089,94.967127
6.785000,316.181323,94.854397
6.790000,357.699615,107.309885
6.795000,373.628272,112.088481
6.800000,367.420465,110.226140
6.805000,365.959383,109.787815
6.810000,375.500169,112.650051
6.815000,365.357251,109.607175
6.820000,355.028551,106.508565
6.825000,351.231321,105.369396
6.830000,357.878042,107.363413
6.835000,348.786960,104.636088
6.840000,327.509151,98.252745
6.845000,327.336689,98.201007
6.850000,321.508226,96.452468
6.855000,282.821845,84.846554
6.860000,254.039962,76.211988
6.865000,239.674596,71.902379
6.870000,206.491823,61.947547
6.875000,160.785792,48.235738
6.880000,148.762510,44.628753
6.885000,133.643091,40.092927
6.890000,120.112790,36.033837
6.895000,85.475347,25.642604
6.900000,103.312646,30.993794
6.905000,78.228354,23.468506
6.910000,63.690570,19.107171
6.915000,47.169675,14.150903
6.920000,61.467143,18.440143
6.925000,33.513622,10.054086
6.930000,27.990231,8.397069
6.935000,23.190969,6.957291
6.940000,8.582285,2.574686
6.945000,-15.334003,-4.600201
6.950000,13.322560,3.996768
6.955000,38.495359,11.548608
6.960000,61.092568,18.327770
6.965000,75.244026,22.573208
6.970000,125.312791,37.593837
6.975000,135.701114,40.710334
6.980000,164.621346,49.386404
6.985000,173.569302,52.070791
6.990000,196.059903,58.817971
6.995000,208.496988,62.549096
7.000000,204.140624,61.242187
7.005000,204.066606,61.219982
7.010000,230.548582,69.164575
7.015000,257.023081,77.106924
7.020000,280.744384,84.223315
7.025000,319.586820,95.876046
7.030000,368.880407,110.664122
7.035000,396.591694,118.977508
7.040000,419.792576,125.937773
7.045000,443.738013,133.121404
7.050000,448.470066,134.541020
7.055000,437.420039,131.226012
7.060000,438.306411,131.491923
7.065000,429.562604,128.868781
7.070000,415.334890,124.600467
7.075000,405.575560,121.672668
7.080000,400.773083,120.231925
7.085000,395.252561,118.575768
7.090000,385.199544,115.559863
7.095000,372.830978,111.849293
7.100000,357.644877,107.293463
7.105000,327.072698,98.121809
7.110000,282.162421,84.648726
7.115000,276.684843,83.005453
7.120000,269.852550,80.955765
7.125000,256.567378,76.970213
7.130000,235.697224,70.709167
7.135000,227.274098,68.182229
7.140000,189.788600,56.936580
7.145000,155.280222,46.584067
7.150000,133.234888,39.970466
7.155000,122.539454,36.761836
7.160000,105.245779,31.573734
7.165000,89.193414,26.758024
7.170000,68.110788,20.433237
7.175000,43.421648,13.026494
7.180000,32.048858,9.614657
7.185000,13.301260,3.990378
7.190000,17.408092,5.222428
7.195000,16.749325,5.024798
7.200000,38.185809,11.455743
7.205000,55.194069,16.558221
7.210000,67.904019,20.371206
7.215000,77.901510,23.370453
7.220000,95.783470,28.735041
7.225000,120.862885,36.258865
7.230000,152.649895,45.794968
7.235000,194.095397,58.228619
7.240000,222.230260,66.669078
7.245000,266.695780,80.008734
7.250000,274.195810,82.258743
7.255000,298.115120,89.434536
7.260000,311.223596,93.367079
7.265000,316.153101,94.845930
7.270000,348.845247,104.653574
7.275000,395.258871,118.577661
7.280000,394.821855,118.446557
7.285000,419.067657,125.720297
7.290000,454.797940,136.439382
7.295000,446.940255,134.082077
7.300000,432.116960,129.635088
7.305000,441.577603,132.473281
7.310000,447.518550,134.255565
7.315000,451.407563,135.422269
7.320000,457.417239,137.225172
7.325000,464.046764,139.214029
7.330000,479.407891,143.822367
7.335000,458.189701,137.456910
7.340000,444.060884,133.218265
7.345000,402.274058,120.682217
7.350000,372.579265,111.773779
7.355000,343.517792,103.055338
7.360000,319.275544,95.782663
7.365000,297.849208,89.354762
7.370000,288.293793,86.488138
7.375000,265.165019,79.549506
7.380000,226.943005,68.082901
7.385000,205.948674,61.784602
7.390000,174.155449,52.246635
7.395000,158.180264,47.454079
7.400000,150.766252,45.229875
7.405000,129.787154,38.936146
7.410000,109.647170,32.894151
7.415000,101.227549,30.368265
7.420000,82.473903,24.742171
7.425000,76.400143,22.920043
7.430000,96.169827,28.850948
7.435000,107.165660,32.149698
7.440000,104.762050,31.428615
7.445000,107.456057,32.236817
7.450000,98.734130,29.620239
7.455000,79.585418,23.875625
7.460000,77.005030,23.101509
7.465000,88.963004,26.688901
7.470000,104.184677,31.255403
7.475000,136.399045,40.919713
